,user_id,like,add,category,location,location_id
24254,151,1,0,sightSeeing,PANTAI ANCOL,107
24255,151,1,0,sightSeeing,TAMAN STRAWBERRY KADUDAMPIT,77
24256,151,1,0,sightSeeing,ISRAEL,38
24257,151,1,0,sightSeeing,SUMBAR,8
24258,151,1,0,sightSeeing,MALAYSIA,50
24259,151,1,0,sightSeeing,MEKKAH,13
24260,151,1,0,sightSeeing,LAMPUNG,23
24261,151,1,0,sightSeeing,MUSEUM IPTEK,62
24262,151,1,0,sightSeeing,EROPA,20
24263,151,1,0,sightSeeing,PANGANDARAN,7
24264,151,1,0,sightSeeing,PRANCIS,39
24265,152,1,0,sightSeeing,EROPA,20
24266,152,1,0,sightSeeing,BANDUNG,15
24267,152,1,0,sightSeeing,MUSEUM NASIONAL IMERSIFA,65
24268,152,1,0,sightSeeing,MEDAN,55
24269,152,1,0,sightSeeing,SUMBAR,8
24270,152,1,0,sightSeeing,PALEMBANG,91
24271,152,1,0,sightSeeing,SWISS,16
24272,152,1,0,sightSeeing,GAMPLONG STUDIO,58
24273,152,1,0,sightSeeing,THAILAND,27
24274,152,1,0,sightSeeing,YERUSALEM,73
24275,152,1,0,sightSeeing,KOREA SELATAN,5
24276,152,1,0,sightSeeing,TAMAN STRAWBERRY KADUDAMPIT,77
24277,152,1,0,sightSeeing,MUSEUM NASIONAL,95
24278,152,1,0,sightSeeing,DANAU SALAR DE UYUNI,70
24279,152,1,0,sightSeeing,CAPADOCIA,101
24280,152,1,0,sightSeeing,SINGAPURA,33
24281,152,1,0,sightSeeing,SWITZERLAND,14
24282,152,1,0,sightSeeing,CANGGU,46
24283,152,1,0,sightSeeing,PRANCIS,39
24284,152,1,0,sightSeeing,EUROPE,81
24285,152,1,0,sightSeeing,BANGKA BELITUNG,68
24286,152,1,0,sightSeeing,JERMAN,32
24287,152,1,0,sightSeeing,LAMPUNG,23
24288,152,1,0,sightSeeing,LABUAN BAJO,31
24289,152,1,0,sightSeeing,INDONESIA,49
24290,152,1,0,sightSeeing,BHUTAN,35
24291,153,0,1,sightSeeing,EUROPE,81
24292,153,0,1,sightSeeing,CAPADOCIA,101
24293,153,0,1,sightSeeing,TAMAN STRAWBERRY KADUDAMPIT,77
24294,153,0,1,sightSeeing,ASIA TIMUR,86
24295,153,0,1,sightSeeing,JERMAN,32
24296,153,0,1,sightSeeing,LAMPUNG,23
24297,153,0,1,sightSeeing,MALAYSIA,50
24298,153,0,1,sightSeeing,PONOROGO,11
24299,153,0,1,sightSeeing,CANGGU,46
24300,153,0,1,sightSeeing,SINGAPURA,33
24301,153,0,1,sightSeeing,PERANCIS,21
24302,153,0,1,sightSeeing,GAMPLONG STUDIO,58
24303,153,0,1,sightSeeing,SOLO,59
24304,153,0,1,sightSeeing,NUSA DUA,115
24305,153,0,1,sightSeeing,PALEMBANG,91
24306,153,0,1,sightSeeing,PANTAI SELATAN,57
24307,153,0,1,sightSeeing,EROPA,20
24308,153,0,1,sightSeeing,MALDIVES,36
24309,153,0,1,sightSeeing,BANGKA BELITUNG,68
24310,153,0,1,sightSeeing,MEDAN,55
24311,153,0,1,sightSeeing,MALANG,66
24312,153,0,1,sightSeeing,MUSEUM NASIONAL,95
24313,153,0,1,sightSeeing,PERPUSNAS,93
24314,153,0,1,sightSeeing,YERUSALEM,73
24315,153,0,1,sightSeeing,ISRAEL,38
24316,153,0,1,sightSeeing,AMERIKA SERIKAT,25
24317,154,0,1,sightSeeing,TAMAN STRAWBERRY KADUDAMPIT,77
24318,154,0,1,sightSeeing,DANAU SALAR DE UYUNI,70
24319,154,0,1,sightSeeing,SWITZERLAND,14
24320,154,0,1,sightSeeing,TEGAL,87
24321,154,0,1,sightSeeing,INDONESIA,49
24322,154,0,1,sightSeeing,PANTAI KLAYAR,109
24323,154,0,1,sightSeeing,JERMAN,32
24324,154,0,1,sightSeeing,MUSEUM NASIONAL,95
24325,154,0,1,sightSeeing,BHUTAN,35
24326,154,0,1,sightSeeing,SURABAYA,37
24327,154,0,1,sightSeeing,NUSA DUA,115
24328,154,0,1,sightSeeing,ISRAEL,38
24329,154,0,1,sightSeeing,PERPUSNAS,93
24330,154,0,1,sightSeeing,PERANCIS,21
24331,154,0,1,sightSeeing,TAWANGMANGU,82
24332,154,0,1,sightSeeing,PRANCIS,39
24333,154,0,1,sightSeeing,REYKJAVIK,102
24334,154,0,1,sightSeeing,EROPA,20
24335,154,0,1,sightSeeing,MUSEUM IPTEK,62
24336,154,0,1,sightSeeing,CAPADOCIA,101
24337,154,0,1,sightSeeing,LABUAN BAJO,31
24338,154,0,1,sightSeeing,PEMANDIAN AIR PANAS CIATER,78
24339,154,0,1,sightSeeing,PANTAI SELATAN,57
24340,154,0,1,sightSeeing,TAPANULI TENGAH,54
24341,154,0,1,sightSeeing,MEDAN,55
24342,154,0,1,sightSeeing,TOKYO ,105
24343,155,1,0,sightSeeing,MALDIVES,36
24344,155,1,0,sightSeeing,TAWANGMANGU,82
24345,155,1,0,sightSeeing,YERUSALEM,73
24346,155,1,0,sightSeeing,SUMBAR,8
24347,155,1,0,sightSeeing,MALAYSIA,50
24348,155,1,0,sightSeeing,PEMANDIAN AIR PANAS CIATER,78
24349,155,1,0,sightSeeing,THAILAND,27
24350,155,1,0,sightSeeing,BANGKA BELITUNG,68
24351,155,1,0,sightSeeing,INDONESIA,49
24352,155,1,0,sightSeeing,TAMAN STRAWBERRY KADUDAMPIT,77
24353,155,1,0,sightSeeing,BANDUNG,15
24354,155,1,0,sightSeeing,DANAU SALAR DE UYUNI,70
24355,155,1,0,sightSeeing,MALANG,66
24356,155,1,0,sightSeeing,ISRAEL,38
24357,155,1,0,sightSeeing,SOLO,59
24358,155,1,0,sightSeeing,NUSA DUA,115
24359,155,1,0,sightSeeing,SWISS,16
24360,155,1,0,sightSeeing,PANTAI SELATAN,57
24361,155,1,0,sightSeeing,MEKKAH,13
24362,155,1,0,sightSeeing,SURABAYA,37
24363,155,1,0,sightSeeing,PALEMBANG,91
24364,155,1,0,sightSeeing,PRANCIS,39
24365,155,1,0,sightSeeing,CAPADOCIA,101
24366,155,1,0,sightSeeing,PONOROGO,11
24367,155,1,0,sightSeeing,PERPUSNAS,93
24368,155,1,0,sightSeeing,NEW ZEALAND,89
24369,156,1,0,sightSeeing,PONOROGO,11
24370,156,1,0,sightSeeing,SWITZERLAND,14
24371,156,1,0,sightSeeing,BHUTAN,35
24372,156,1,0,sightSeeing,THAILAND,27
24373,156,1,0,sightSeeing,MUSEUM IPTEK,62
24374,156,1,0,sightSeeing,EUROPE,81
24375,156,1,0,sightSeeing,DANAU SALAR DE UYUNI,70
24376,156,1,0,sightSeeing,TOKYO ,105
24377,156,1,0,sightSeeing,MEKKAH,13
24378,156,1,0,sightSeeing,SWISS,16
24379,156,1,0,sightSeeing,REYKJAVIK,102
24380,156,1,0,sightSeeing,SINGAPURA,33
24381,156,1,0,sightSeeing,NEW ZEALAND,89
24382,156,1,0,sightSeeing,TAMAN STRAWBERRY KADUDAMPIT,77
24383,156,1,0,sightSeeing,PANTAI ANCOL,107
24384,156,1,0,sightSeeing,PEMANDIAN AIR PANAS CIATER,78
24385,156,1,0,sightSeeing,MEDAN,55
24386,156,1,0,sightSeeing,BANGKA BELITUNG,68
24387,156,1,0,sightSeeing,ASIA TIMUR,86
24388,156,1,0,sightSeeing,PALEMBANG,91
24389,156,1,0,sightSeeing,CAPADOCIA,101
24390,156,1,0,sightSeeing,TAWANGMANGU,82
24391,156,1,0,sightSeeing,TEGAL,87
24392,156,1,0,sightSeeing,PANTAI SELATAN,57
24393,156,1,0,sightSeeing,PANGANDARAN,7
24394,156,1,0,sightSeeing,SUMBAR,8
24395,157,0,1,sightSeeing,GAMPLONG STUDIO,58
24396,157,0,1,sightSeeing,BHUTAN,35
24397,157,0,1,sightSeeing,CANGGU,46
24398,157,0,1,sightSeeing,TEGAL,87
24399,157,0,1,sightSeeing,MALANG,66
24400,157,0,1,sightSeeing,ASIA TIMUR,86
24401,157,0,1,sightSeeing,LAMPUNG,23
24402,157,0,1,sightSeeing,THAILAND,27
24403,157,0,1,sightSeeing,PERANCIS,21
24404,157,0,1,sightSeeing,DANAU SALAR DE UYUNI,70
24405,157,0,1,sightSeeing,SWISS,16
24406,157,0,1,sightSeeing,EUROPE,81
24407,157,0,1,sightSeeing,REYKJAVIK,102
24408,157,0,1,sightSeeing,MUSEUM IPTEK,62
24409,157,0,1,sightSeeing,LABUAN BAJO,31
24410,157,0,1,sightSeeing,NEW ZEALAND,89
24411,157,0,1,sightSeeing,NUSA DUA,115
24412,157,0,1,sightSeeing,SOLO,59
24413,157,0,1,sightSeeing,MEDAN,55
24414,157,0,1,sightSeeing,MALAYSIA,50
24415,157,0,1,sightSeeing,TAMAN STRAWBERRY KADUDAMPIT,77
24416,157,0,1,sightSeeing,SWITZERLAND,14
24417,157,0,1,sightSeeing,SINGAPURA,33
24418,157,0,1,sightSeeing,YERUSALEM,73
24419,157,0,1,sightSeeing,PALEMBANG,91
24420,157,0,1,sightSeeing,AMERIKA SERIKAT,25
24421,158,0,1,sightSeeing,SUMBAR,8
24422,158,0,1,sightSeeing,PANTAI KLAYAR,109
24423,158,0,1,sightSeeing,MEKKAH,13
24424,158,0,1,sightSeeing,REYKJAVIK,102
24425,158,0,1,sightSeeing,ISRAEL,38
24426,158,0,1,sightSeeing,MALAYSIA,50
24427,158,0,1,sightSeeing,LAMPUNG,23
24428,158,0,1,sightSeeing,BANDUNG,15
24429,158,0,1,sightSeeing,PANGANDARAN,7
24430,158,0,1,sightSeeing,MALDIVES,36
24431,158,0,1,sightSeeing,PRANCIS,39
24432,158,0,1,sightSeeing,TAWANGMANGU,82
24433,158,0,1,sightSeeing,NEW ZEALAND,89
24434,158,0,1,sightSeeing,SURABAYA,37
24435,158,0,1,sightSeeing,SWITZERLAND,14
24436,158,0,1,sightSeeing,TEGAL,87
24437,158,0,1,sightSeeing,PERPUSNAS,93
24438,158,0,1,sightSeeing,LABUAN BAJO,31
24439,158,0,1,sightSeeing,KOREA SELATAN,5
24440,158,0,1,sightSeeing,SOLO,59
24441,158,0,1,sightSeeing,MUSEUM NASIONAL,95
24442,158,0,1,sightSeeing,EUROPE,81
24443,158,0,1,sightSeeing,CAPADOCIA,101
24444,158,0,1,sightSeeing,GAMPLONG STUDIO,58
24445,158,0,1,sightSeeing,PALEMBANG,91
24446,158,0,1,sightSeeing,DANAU SALAR DE UYUNI,70
24447,159,0,1,sightSeeing,SWISS,16
24448,159,0,1,sightSeeing,PANGANDARAN,7
24449,159,0,1,sightSeeing,ISRAEL,38
24450,159,0,1,sightSeeing,LAMPUNG,23
24451,159,0,1,sightSeeing,EUROPE,81
24452,159,0,1,sightSeeing,SURABAYA,37
24453,159,0,1,sightSeeing,MALANG,66
24454,159,0,1,sightSeeing,PANTAI KLAYAR,109
24455,159,0,1,sightSeeing,SWITZERLAND,14
24456,159,0,1,sightSeeing,NEW ZEALAND,89
24457,159,0,1,sightSeeing,CAPADOCIA,101
24458,159,0,1,sightSeeing,THAILAND,27
24459,159,0,1,sightSeeing,ASIA TIMUR,86
24460,159,0,1,sightSeeing,LABUAN BAJO,31
24461,159,0,1,sightSeeing,JERMAN,32
24462,159,0,1,sightSeeing,PANTAI SELATAN,57
24463,159,0,1,sightSeeing,REYKJAVIK,102
24464,159,0,1,sightSeeing,EROPA,20
24465,159,0,1,sightSeeing,PERANCIS,21
24466,159,0,1,sightSeeing,TAMAN STRAWBERRY KADUDAMPIT,77
24467,159,0,1,sightSeeing,MUSEUM NASIONAL,95
24468,159,0,1,sightSeeing,DANAU SALAR DE UYUNI,70
24469,159,0,1,sightSeeing,MALDIVES,36
24470,159,0,1,sightSeeing,MEDAN,55
24471,159,0,1,sightSeeing,BANGKA BELITUNG,68
24472,159,0,1,sightSeeing,PONOROGO,11
24473,160,1,0,sightSeeing,TEGAL,87
24474,160,1,0,sightSeeing,MUSEUM NASIONAL,95
24475,160,1,0,sightSeeing,SURABAYA,37
24476,160,1,0,sightSeeing,NEW ZEALAND,89
24477,160,1,0,sightSeeing,YERUSALEM,73
24478,160,1,0,sightSeeing,LABUAN BAJO,31
24479,160,1,0,sightSeeing,CANGGU,46
24480,160,1,0,sightSeeing,PERPUSNAS,93
24481,160,1,0,sightSeeing,INDONESIA,49
24482,160,1,0,sightSeeing,PANTAI SELATAN,57
24483,160,1,0,sightSeeing,SOLO,59
24484,160,1,0,sightSeeing,MALANG,66
24485,160,1,0,sightSeeing,TOKYO ,105
24486,160,1,0,sightSeeing,ISRAEL,38
24487,160,1,0,sightSeeing,MALAYSIA,50
24488,160,1,0,sightSeeing,BHUTAN,35
24489,160,1,0,sightSeeing,NUSA DUA,115
24490,160,1,0,sightSeeing,THAILAND,27
24491,160,1,0,sightSeeing,EROPA,20
24492,160,1,0,sightSeeing,SINGAPURA,33
24493,160,1,0,sightSeeing,EUROPE,81
24494,160,1,0,sightSeeing,MUSEUM NASIONAL IMERSIFA,65
24495,160,1,0,sightSeeing,TAWANGMANGU,82
24496,160,1,0,sightSeeing,AMERIKA SERIKAT,25
24497,160,1,0,sightSeeing,SUMBAR,8
24498,160,1,0,sightSeeing,LAMPUNG,23
24499,161,1,0,sightSeeing,TAMAN STRAWBERRY KADUDAMPIT,77
24500,161,1,0,sightSeeing,MALDIVES,36
24501,161,1,0,sightSeeing,NUSA DUA,115
24502,161,1,0,sightSeeing,CAPADOCIA,101
24503,161,1,0,sightSeeing,SOLO,59
24504,161,1,0,sightSeeing,ASIA TIMUR,86
24505,161,1,0,sightSeeing,PANTAI SELATAN,57
24506,161,1,0,sightSeeing,PERANCIS,21
24507,161,1,0,sightSeeing,GAMPLONG STUDIO,58
24508,161,1,0,sightSeeing,PEMANDIAN AIR PANAS CIATER,78
24509,161,1,0,sightSeeing,EROPA,20
24510,161,1,0,sightSeeing,AMERIKA SERIKAT,25
24511,161,1,0,sightSeeing,BHUTAN,35
24512,161,1,0,sightSeeing,DANAU SALAR DE UYUNI,70
24513,161,1,0,sightSeeing,YERUSALEM,73
24514,161,1,0,sightSeeing,PRANCIS,39
24515,161,1,0,sightSeeing,SWITZERLAND,14
24516,161,1,0,sightSeeing,PANTAI KLAYAR,109
24517,161,1,0,sightSeeing,TAWANGMANGU,82
24518,161,1,0,sightSeeing,TEGAL,87
24519,161,1,0,sightSeeing,SWISS,16
24520,161,1,0,sightSeeing,ISRAEL,38
24521,161,1,0,sightSeeing,TOKYO ,105
24522,161,1,0,sightSeeing,MUSEUM NASIONAL IMERSIFA,65
24523,161,1,0,sightSeeing,MUSEUM IPTEK,62
24524,161,1,0,sightSeeing,PANTAI ANCOL,107
24525,162,0,1,sightSeeing,MUSEUM NASIONAL,95
24526,162,0,1,sightSeeing,PRANCIS,39
24527,162,0,1,sightSeeing,LAMPUNG,23
24528,162,0,1,sightSeeing,REYKJAVIK,102
24529,162,0,1,sightSeeing,BHUTAN,35
24530,162,0,1,sightSeeing,TEGAL,87
24531,162,0,1,sightSeeing,BANGKA BELITUNG,68
24532,162,0,1,sightSeeing,JERMAN,32
24533,162,0,1,sightSeeing,SWITZERLAND,14
24534,162,0,1,sightSeeing,PANGANDARAN,7
24535,162,0,1,sightSeeing,NUSA DUA,115
24536,162,0,1,sightSeeing,TOKYO ,105
24537,162,0,1,sightSeeing,MUSEUM IPTEK,62
24538,162,0,1,sightSeeing,PERPUSNAS,93
24539,162,0,1,sightSeeing,GAMPLONG STUDIO,58
24540,162,0,1,sightSeeing,MALAYSIA,50
24541,162,0,1,sightSeeing,MEKKAH,13
24542,162,0,1,sightSeeing,PERANCIS,21
24543,162,0,1,sightSeeing,DANAU SALAR DE UYUNI,70
24544,162,0,1,sightSeeing,BANDUNG,15
24545,162,0,1,sightSeeing,AMERIKA SERIKAT,25
24546,162,0,1,sightSeeing,KOREA SELATAN,5
24547,162,0,1,sightSeeing,NEW ZEALAND,89
24548,162,0,1,sightSeeing,SWISS,16
24549,162,0,1,sightSeeing,TAPANULI TENGAH,54
24550,162,0,1,sightSeeing,PANTAI SELATAN,57
24551,163,0,1,sightSeeing,GAMPLONG STUDIO,58
24552,163,0,1,sightSeeing,YERUSALEM,73
24553,163,0,1,sightSeeing,THAILAND,27
24554,163,0,1,sightSeeing,PONOROGO,11
24555,163,0,1,sightSeeing,PERPUSNAS,93
24556,163,0,1,sightSeeing,PEMANDIAN AIR PANAS CIATER,78
24557,163,0,1,sightSeeing,CAPADOCIA,101
24558,163,0,1,sightSeeing,MALAYSIA,50
24559,163,0,1,sightSeeing,EROPA,20
24560,163,0,1,sightSeeing,ISRAEL,38
24561,163,0,1,sightSeeing,DANAU SALAR DE UYUNI,70
24562,163,0,1,sightSeeing,LAMPUNG,23
24563,163,0,1,sightSeeing,AMERIKA SERIKAT,25
24564,163,0,1,sightSeeing,KOREA SELATAN,5
24565,163,0,1,sightSeeing,MALDIVES,36
24566,163,0,1,sightSeeing,PANTAI ANCOL,107
24567,163,0,1,sightSeeing,MUSEUM NASIONAL IMERSIFA,65
24568,163,0,1,sightSeeing,SWITZERLAND,14
24569,163,0,1,sightSeeing,EUROPE,81
24570,163,0,1,sightSeeing,NUSA DUA,115
24571,163,0,1,sightSeeing,MUSEUM IPTEK,62
24572,163,0,1,sightSeeing,MEDAN,55
24573,163,0,1,sightSeeing,TAPANULI TENGAH,54
24574,163,0,1,sightSeeing,PALEMBANG,91
24575,163,0,1,sightSeeing,MEKKAH,13
24576,163,0,1,sightSeeing,ASIA TIMUR,86
24577,164,0,1,sightSeeing,BHUTAN,35
24578,164,0,1,sightSeeing,REYKJAVIK,102
24579,164,0,1,sightSeeing,SWITZERLAND,14
24580,164,0,1,sightSeeing,NUSA DUA,115
24581,164,0,1,sightSeeing,MALANG,66
24582,164,0,1,sightSeeing,DANAU SALAR DE UYUNI,70
24583,164,0,1,sightSeeing,PONOROGO,11
24584,164,0,1,sightSeeing,PANTAI ANCOL,107
24585,164,0,1,sightSeeing,INDONESIA,49
24586,164,0,1,sightSeeing,THAILAND,27
24587,164,0,1,sightSeeing,SINGAPURA,33
24588,164,0,1,sightSeeing,CANGGU,46
24589,164,0,1,sightSeeing,TAPANULI TENGAH,54
24590,164,0,1,sightSeeing,JERMAN,32
24591,164,0,1,sightSeeing,YERUSALEM,73
24592,164,0,1,sightSeeing,PALEMBANG,91
24593,164,0,1,sightSeeing,EROPA,20
24594,164,0,1,sightSeeing,PANGANDARAN,7
24595,164,0,1,sightSeeing,GAMPLONG STUDIO,58
24596,164,0,1,sightSeeing,MUSEUM NASIONAL IMERSIFA,65
24597,164,0,1,sightSeeing,CAPADOCIA,101
24598,164,0,1,sightSeeing,BANDUNG,15
24599,164,0,1,sightSeeing,PRANCIS,39
24600,164,0,1,sightSeeing,SUMBAR,8
24601,164,0,1,sightSeeing,MALAYSIA,50
24602,164,0,1,sightSeeing,ISRAEL,38
24603,165,0,1,sightSeeing,TAMAN STRAWBERRY KADUDAMPIT,77
24604,165,0,1,sightSeeing,REYKJAVIK,102
24605,165,0,1,sightSeeing,EUROPE,81
24606,165,0,1,sightSeeing,EROPA,20
24607,165,0,1,sightSeeing,SURABAYA,37
24608,165,0,1,sightSeeing,BANDUNG,15
24609,165,0,1,sightSeeing,KOREA SELATAN,5
24610,165,0,1,sightSeeing,PERPUSNAS,93
24611,165,0,1,sightSeeing,PANTAI KLAYAR,109
24612,165,0,1,sightSeeing,THAILAND,27
24613,165,0,1,sightSeeing,PEMANDIAN AIR PANAS CIATER,78
24614,165,0,1,sightSeeing,ASIA TIMUR,86
24615,165,0,1,sightSeeing,MUSEUM NASIONAL IMERSIFA,65
24616,165,0,1,sightSeeing,PANTAI SELATAN,57
24617,165,0,1,sightSeeing,MUSEUM NASIONAL,95
24618,165,0,1,sightSeeing,MALANG,66
24619,165,0,1,sightSeeing,ISRAEL,38
24620,165,0,1,sightSeeing,SUMBAR,8
24621,165,0,1,sightSeeing,SWISS,16
24622,165,0,1,sightSeeing,PANTAI ANCOL,107
24623,165,0,1,sightSeeing,CANGGU,46
24624,165,0,1,sightSeeing,SINGAPURA,33
24625,165,0,1,sightSeeing,DANAU SALAR DE UYUNI,70
24626,165,0,1,sightSeeing,LABUAN BAJO,31
24627,165,0,1,sightSeeing,CAPADOCIA,101
24628,165,0,1,sightSeeing,MEDAN,55
24629,166,1,0,sightSeeing,BANDUNG,15
24630,166,1,0,sightSeeing,TAWANGMANGU,82
24631,166,1,0,sightSeeing,TAPANULI TENGAH,54
24632,166,1,0,sightSeeing,PONOROGO,11
24633,166,1,0,sightSeeing,JERMAN,32
24634,166,1,0,sightSeeing,PERPUSNAS,93
24635,166,1,0,sightSeeing,PANTAI SELATAN,57
24636,166,1,0,sightSeeing,SINGAPURA,33
24637,166,1,0,sightSeeing,SWISS,16
24638,166,1,0,sightSeeing,YERUSALEM,73
24639,166,1,0,sightSeeing,SOLO,59
24640,166,1,0,sightSeeing,KOREA SELATAN,5
24641,166,1,0,sightSeeing,THAILAND,27
24642,166,1,0,sightSeeing,PALEMBANG,91
24643,166,1,0,sightSeeing,PRANCIS,39
24644,166,1,0,sightSeeing,AMERIKA SERIKAT,25
24645,166,1,0,sightSeeing,NEW ZEALAND,89
24646,166,1,0,sightSeeing,PANTAI ANCOL,107
24647,166,1,0,sightSeeing,MALANG,66
24648,166,1,0,sightSeeing,CAPADOCIA,101
24649,166,1,0,sightSeeing,MUSEUM IPTEK,62
24650,166,1,0,sightSeeing,LAMPUNG,23
24651,166,1,0,sightSeeing,NUSA DUA,115
24652,166,1,0,sightSeeing,MUSEUM NASIONAL,95
24653,166,1,0,sightSeeing,LABUAN BAJO,31
24654,166,1,0,sightSeeing,MALDIVES,36
24655,167,1,0,sightSeeing,PONOROGO,11
24656,167,1,0,sightSeeing,PERANCIS,21
24657,167,1,0,sightSeeing,NUSA DUA,115
24658,167,1,0,sightSeeing,MEKKAH,13
24659,167,1,0,sightSeeing,PANTAI SELATAN,57
24660,167,1,0,sightSeeing,REYKJAVIK,102
24661,167,1,0,sightSeeing,SUMBAR,8
24662,167,1,0,sightSeeing,PANTAI ANCOL,107
24663,167,1,0,sightSeeing,MUSEUM NASIONAL,95
24664,167,1,0,sightSeeing,DANAU SALAR DE UYUNI,70
24665,167,1,0,sightSeeing,CANGGU,46
24666,167,1,0,sightSeeing,ISRAEL,38
24667,167,1,0,sightSeeing,TEGAL,87
24668,167,1,0,sightSeeing,TAPANULI TENGAH,54
24669,167,1,0,sightSeeing,CAPADOCIA,101
24670,167,1,0,sightSeeing,THAILAND,27
24671,167,1,0,sightSeeing,EROPA,20
24672,167,1,0,sightSeeing,GAMPLONG STUDIO,58
24673,167,1,0,sightSeeing,SOLO,59
24674,167,1,0,sightSeeing,TOKYO ,105
24675,167,1,0,sightSeeing,YERUSALEM,73
24676,167,1,0,sightSeeing,NEW ZEALAND,89
24677,167,1,0,sightSeeing,MALDIVES,36
24678,167,1,0,sightSeeing,SURABAYA,37
24679,167,1,0,sightSeeing,TAWANGMANGU,82
24680,167,1,0,sightSeeing,BANGKA BELITUNG,68
24681,168,0,1,sightSeeing,DANAU SALAR DE UYUNI,70
24682,168,0,1,sightSeeing,PERANCIS,21
24683,168,0,1,sightSeeing,MUSEUM NASIONAL,95
24684,168,0,1,sightSeeing,BHUTAN,35
24685,168,0,1,sightSeeing,YERUSALEM,73
24686,168,0,1,sightSeeing,PANGANDARAN,7
24687,168,0,1,sightSeeing,KOREA SELATAN,5
24688,168,0,1,sightSeeing,EROPA,20
24689,168,0,1,sightSeeing,PANTAI ANCOL,107
24690,168,0,1,sightSeeing,PONOROGO,11
24691,168,0,1,sightSeeing,SOLO,59
24692,168,0,1,sightSeeing,THAILAND,27
24693,168,0,1,sightSeeing,BANDUNG,15
24694,168,0,1,sightSeeing,TAMAN STRAWBERRY KADUDAMPIT,77
24695,168,0,1,sightSeeing,ISRAEL,38
24696,168,0,1,sightSeeing,TAWANGMANGU,82
24697,168,0,1,sightSeeing,TOKYO ,105
24698,168,0,1,sightSeeing,LABUAN BAJO,31
24699,168,0,1,sightSeeing,PRANCIS,39
24700,168,0,1,sightSeeing,SUMBAR,8
24701,168,0,1,sightSeeing,NUSA DUA,115
24702,168,0,1,sightSeeing,EUROPE,81
24703,168,0,1,sightSeeing,SURABAYA,37
24704,168,0,1,sightSeeing,TEGAL,87
24705,168,0,1,sightSeeing,PANTAI KLAYAR,109
24706,168,0,1,sightSeeing,MUSEUM IPTEK,62
24707,169,0,1,sightSeeing,SUMBAR,8
24708,169,0,1,sightSeeing,PANTAI SELATAN,57
24709,169,0,1,sightSeeing,SOLO,59
24710,169,0,1,sightSeeing,PRANCIS,39
24711,169,0,1,sightSeeing,INDONESIA,49
24712,169,0,1,sightSeeing,YERUSALEM,73
24713,169,0,1,sightSeeing,NUSA DUA,115
24714,169,0,1,sightSeeing,REYKJAVIK,102
24715,169,0,1,sightSeeing,CAPADOCIA,101
24716,169,0,1,sightSeeing,TAPANULI TENGAH,54
24717,169,0,1,sightSeeing,LAMPUNG,23
24718,169,0,1,sightSeeing,PERANCIS,21
24719,169,0,1,sightSeeing,SURABAYA,37
24720,169,0,1,sightSeeing,BANGKA BELITUNG,68
24721,169,0,1,sightSeeing,TOKYO ,105
24722,169,0,1,sightSeeing,EUROPE,81
24723,169,0,1,sightSeeing,LABUAN BAJO,31
24724,169,0,1,sightSeeing,CANGGU,46
24725,169,0,1,sightSeeing,PERPUSNAS,93
24726,169,0,1,sightSeeing,DANAU SALAR DE UYUNI,70
24727,169,0,1,sightSeeing,MUSEUM NASIONAL IMERSIFA,65
24728,169,0,1,sightSeeing,MUSEUM IPTEK,62
24729,169,0,1,sightSeeing,EROPA,20
24730,169,0,1,sightSeeing,PANTAI ANCOL,107
24731,169,0,1,sightSeeing,PALEMBANG,91
24732,169,0,1,sightSeeing,TAWANGMANGU,82
24733,170,0,1,sightSeeing,TAWANGMANGU,82
24734,170,0,1,sightSeeing,PANTAI ANCOL,107
24735,170,0,1,sightSeeing,TAPANULI TENGAH,54
24736,170,0,1,sightSeeing,SWITZERLAND,14
24737,170,0,1,sightSeeing,MALAYSIA,50
24738,170,0,1,sightSeeing,THAILAND,27
24739,170,0,1,sightSeeing,PANTAI SELATAN,57
24740,170,0,1,sightSeeing,PEMANDIAN AIR PANAS CIATER,78
24741,170,0,1,sightSeeing,ASIA TIMUR,86
24742,170,0,1,sightSeeing,MUSEUM NASIONAL,95
24743,170,0,1,sightSeeing,JERMAN,32
24744,170,0,1,sightSeeing,EUROPE,81
24745,170,0,1,sightSeeing,PANGANDARAN,7
24746,170,0,1,sightSeeing,PERANCIS,21
24747,170,0,1,sightSeeing,TEGAL,87
24748,170,0,1,sightSeeing,AMERIKA SERIKAT,25
24749,170,0,1,sightSeeing,DANAU SALAR DE UYUNI,70
24750,170,0,1,sightSeeing,LAMPUNG,23
24751,170,0,1,sightSeeing,SUMBAR,8
24752,170,0,1,sightSeeing,PALEMBANG,91
24753,170,0,1,sightSeeing,SWISS,16
24754,170,0,1,sightSeeing,BANGKA BELITUNG,68
24755,170,0,1,sightSeeing,SINGAPURA,33
24756,170,0,1,sightSeeing,NEW ZEALAND,89
24757,170,0,1,sightSeeing,PRANCIS,39
24758,170,0,1,sightSeeing,EROPA,20
24759,171,1,0,sightSeeing,MUSEUM IPTEK,62
24760,171,1,0,sightSeeing,PANTAI KLAYAR,109
24761,171,1,0,sightSeeing,EUROPE,81
24762,171,1,0,sightSeeing,PERPUSNAS,93
24763,171,1,0,sightSeeing,PANTAI ANCOL,107
24764,171,1,0,sightSeeing,TEGAL,87
24765,171,1,0,sightSeeing,LAMPUNG,23
24766,171,1,0,sightSeeing,ISRAEL,38
24767,171,1,0,sightSeeing,INDONESIA,49
